,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Address Type,City,Landmark,Status,Borough
16456,10/28/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,MOLD,RESIDENTIAL BUILDING,10301,ADDRESS,STATEN ISLAND,,Open,STATEN ISLAND
16457,10/28/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11225,ADDRESS,BROOKLYN,,Open,BROOKLYN
16458,10/28/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,FLOOR,RESIDENTIAL BUILDING,11201,ADDRESS,BROOKLYN,,Open,BROOKLYN
16459,10/28/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,WALLS,RESIDENTIAL BUILDING,10467,ADDRESS,BRONX,,Open,BRONX
16460,10/28/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,10024,ADDRESS,NEW YORK,,Open,MANHATTAN
16461,10/28/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11435,ADDRESS,Jamaica,,Open,QUEENS
16462,10/28/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,11233,ADDRESS,BROOKLYN,,Open,BROOKLYN
16463,10/28/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,10312,ADDRESS,STATEN ISLAND,,Open,STATEN ISLAND
16464,10/28/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10030,ADDRESS,NEW YORK,,Open,MANHATTAN
16465,10/28/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10467,ADDRESS,BRONX,,Open,BRONX
16466,10/28/2013 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Animal Waste,3+ Family Apartment Building,11106,ADDRESS,Astoria,,Assigned,QUEENS
16467,10/28/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,RESIDENTIAL BUILDING,11221,ADDRESS,BROOKLYN,,Open,BROOKLYN
16468,10/28/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,DOORS,RESIDENTIAL BUILDING,11233,ADDRESS,BROOKLYN,,Open,BROOKLYN
16469,10/28/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10029,ADDRESS,NEW YORK,,Open,MANHATTAN
16470,10/27/2013 11:59:00 PM,10/28/2013 12:00:00 PM,DSNY,BCC - Brooklyn North,Sanitation Condition,12 Dead Animals,Sidewalk,11226,INTERSECTION,BROOKLYN,,Closed,BROOKLYN
16471,10/27/2013 11:58:49 PM,10/28/2013 03:26:56 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11226,INTERSECTION,BROOKLYN,,Closed,BROOKLYN
16472,10/27/2013 11:58:21 PM,10/28/2013 02:22:59 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10033,ADDRESS,NEW YORK,,Closed,MANHATTAN
16473,10/27/2013 11:56:00 PM,10/30/2013 12:00:00 PM,DSNY,A - Staten Island,Dirty Conditions,E1 Improper Disposal,Sidewalk,10303,ADDRESS,STATEN ISLAND,,Closed,STATEN ISLAND
16474,10/27/2013 11:56:00 PM,10/28/2013 12:40:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,INTERSECTION,,,Closed,MANHATTAN
16475,10/27/2013 11:55:37 PM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,11215,ADDRESS,BROOKLYN,,Assigned,BROOKLYN
16476,10/27/2013 11:54:58 PM,10/28/2013 02:53:02 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11204,ADDRESS,BROOKLYN,,Closed,BROOKLYN
16477,10/27/2013 11:53:00 PM,10/28/2013 12:20:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,INTERSECTION,,,Closed,MANHATTAN
16478,10/27/2013 11:52:49 PM,10/28/2013 02:32:21 AM,NYPD,New York City Police Department,Noise - Commercial,Car/Truck Horn,Store/Commercial,11222,ADDRESS,BROOKLYN,,Closed,BROOKLYN
16479,10/27/2013 11:52:39 PM,10/28/2013 01:41:38 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11354,ADDRESS,FLUSHING,,Closed,QUEENS
16480,10/27/2013 11:52:21 PM,10/28/2013 12:24:19 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10016,ADDRESS,NEW YORK,,Closed,MANHATTAN
16481,10/27/2013 11:51:55 PM,10/28/2013 02:22:59 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10034,LATLONG,NEW YORK,,Closed,MANHATTAN
16482,10/27/2013 11:51:08 PM,10/28/2013 12:55:30 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11420,ADDRESS,SOUTH OZONE PARK,,Closed,QUEENS
16483,10/27/2013 11:50:00 PM,10/28/2013 06:35:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10304,INTERSECTION,STATEN ISLAND,,Closed,STATEN ISLAND
16484,10/27/2013 11:49:07 PM,10/28/2013 04:57:50 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10019,ADDRESS,NEW YORK,,Closed,MANHATTAN
16485,10/27/2013 11:48:30 PM,,DOT,Department of Transportation,DOT Literature Request,NYC Bike Map,,,,,,Open,Unspecified
16486,10/27/2013 11:46:45 PM,10/28/2013 02:21:56 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10033,ADDRESS,NEW YORK,,Closed,MANHATTAN
16487,10/27/2013 11:44:00 PM,10/27/2013 11:45:00 PM,DEP,Department of Environmental Protection,Water System,Hyd Valve Box Cover Missing (WV2),,11237,ADDRESS,BROOKLYN,,Closed,BROOKLYN
16488,10/27/2013 11:42:39 PM,10/28/2013 02:51:59 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10469,ADDRESS,BRONX,,Closed,BRONX
16489,10/27/2013 11:40:37 PM,10/28/2013 02:53:06 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11204,ADDRESS,BROOKLYN,,Closed,BROOKLYN
16490,10/27/2013 11:39:36 PM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,11249,ADDRESS,BROOKLYN,,Assigned,BROOKLYN
16491,10/27/2013 11:39:27 PM,10/28/2013 01:52:06 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11230,ADDRESS,BROOKLYN,,Closed,BROOKLYN
16492,10/27/2013 11:37:35 PM,10/28/2013 12:29:29 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11372,ADDRESS,JACKSON HEIGHTS,,Closed,QUEENS
16493,10/27/2013 11:37:22 PM,10/28/2013 12:50:14 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11207,ADDRESS,BROOKLYN,,Closed,BROOKLYN
16494,10/27/2013 11:36:08 PM,10/28/2013 02:21:55 AM,NYPD,New York City Police Department,Noise - Park,Loud Talking,Park/Playground,10040,ADDRESS,NEW YORK,,Closed,MANHATTAN
16495,10/27/2013 11:33:35 PM,10/28/2013 03:58:55 AM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11378,ADDRESS,MASPETH,,Closed,QUEENS
16496,10/27/2013 11:32:44 PM,10/28/2013 12:44:04 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11221,ADDRESS,BROOKLYN,,Closed,BROOKLYN
16497,10/27/2013 11:32:42 PM,10/28/2013 04:59:54 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10473,ADDRESS,BRONX,,Closed,BRONX
16498,10/27/2013 11:31:05 PM,10/28/2013 02:32:22 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11222,ADDRESS,BROOKLYN,,Closed,BROOKLYN
16499,10/27/2013 11:30:13 PM,10/28/2013 02:48:51 AM,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,11419,INTERSECTION,SOUTH RICHMOND HILL,,Closed,QUEENS
16500,10/27/2013 11:29:51 PM,10/28/2013 12:28:27 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11361,INTERSECTION,BAYSIDE,,Closed,QUEENS
16501,10/27/2013 11:29:00 PM,10/29/2013 12:21:00 PM,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),,10011,ADDRESS,NEW YORK,,Closed,MANHATTAN
16502,10/27/2013 11:27:45 PM,,DOT,Department of Transportation,Street Sign - Damaged,School Crossing,Street,11357,ADDRESS,WHITESTONE,,Open,QUEENS
16503,10/27/2013 11:25:54 PM,10/27/2013 11:50:05 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10012,INTERSECTION,NEW YORK,,Closed,MANHATTAN
16504,10/27/2013 11:25:30 PM,10/27/2013 11:51:07 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10012,INTERSECTION,NEW YORK,,Closed,MANHATTAN
16505,10/27/2013 11:25:11 PM,10/28/2013 12:57:35 AM,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,11358,INTERSECTION,FLUSHING,,Closed,QUEENS
16506,10/27/2013 11:23:41 PM,10/28/2013 02:46:42 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10033,ADDRESS,NEW YORK,,Closed,MANHATTAN
16507,10/27/2013 11:22:55 PM,10/27/2013 11:51:08 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10012,INTERSECTION,NEW YORK,,Closed,MANHATTAN
16508,10/27/2013 11:22:39 PM,10/28/2013 03:30:04 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10003,INTERSECTION,NEW YORK,,Closed,MANHATTAN
16509,10/27/2013 11:22:03 PM,10/27/2013 11:51:09 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10012,INTERSECTION,NEW YORK,,Closed,MANHATTAN
16510,10/27/2013 11:21:13 PM,10/28/2013 12:07:47 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10002,ADDRESS,NEW YORK,,Closed,MANHATTAN
16511,10/27/2013 11:21:10 PM,10/27/2013 11:52:13 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10012,INTERSECTION,NEW YORK,,Closed,MANHATTAN
16512,10/27/2013 11:20:52 PM,10/27/2013 11:28:15 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11374,ADDRESS,REGO PARK,,Closed,QUEENS
16513,10/27/2013 11:20:37 PM,10/28/2013 02:32:23 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11222,ADDRESS,BROOKLYN,,Closed,BROOKLYN
16514,10/27/2013 11:20:20 PM,10/28/2013 06:34:37 AM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10466,BLOCKFACE,BRONX,,Closed,BRONX
16515,10/27/2013 11:20:00 PM,10/28/2013 12:30:00 AM,DEP,Department of Environmental Protection,Water System,Hyd Valve Box Cover Missing (WV2),,11237,ADDRESS,BROOKLYN,,Closed,BROOKLYN
16516,10/27/2013 11:18:00 PM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10007,INTERSECTION,NEW YORK,,Open,MANHATTAN
16517,10/27/2013 11:15:56 PM,10/28/2013 12:19:12 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11234,ADDRESS,BROOKLYN,,Closed,BROOKLYN
16518,10/27/2013 11:14:01 PM,,DOHMH,Department of Health and Mental Hygiene,Standing Water,Puddle in Ground,1-2 Family Mixed Use Building,10065,ADDRESS,NEW YORK,,Open,MANHATTAN
16519,10/27/2013 11:12:37 PM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,11369,PLACENAME,EAST ELMHURST,LA GUARDIA AIRPORT,Assigned,QUEENS
16520,10/27/2013 11:12:10 PM,10/28/2013 02:49:54 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11416,ADDRESS,OZONE PARK,,Closed,QUEENS
16521,10/27/2013 11:11:11 PM,10/27/2013 11:50:05 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10012,INTERSECTION,NEW YORK,,Closed,MANHATTAN
16522,10/27/2013 11:10:16 PM,10/27/2013 11:29:19 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10033,ADDRESS,NEW YORK,,Closed,MANHATTAN
16523,10/27/2013 11:08:35 PM,10/28/2013 01:40:35 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11204,BLOCKFACE,BROOKLYN,,Closed,BROOKLYN
16524,10/27/2013 11:06:23 PM,10/28/2013 01:03:44 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11434,ADDRESS,JAMAICA,,Closed,QUEENS
16525,10/27/2013 11:04:33 PM,,HRA,HRA,Request for Information,Budget Letter Request,,,,,,Email Sent,Unspecified
16526,10/27/2013 11:02:00 PM,10/28/2013 03:00:00 PM,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Construction/Demolition (AE4)",,11205,ADDRESS,BROOKLYN,,Closed,BROOKLYN
16527,10/27/2013 11:01:00 PM,10/27/2013 11:45:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,INTERSECTION,,,Closed,MANHATTAN
16528,10/27/2013 10:59:24 PM,10/28/2013 06:32:37 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11206,ADDRESS,BROOKLYN,,Closed,BROOKLYN
16529,10/27/2013 10:59:08 PM,,DOB,Department of Buildings,Elevator,Elevator - Defective/Not Working,,11104,ADDRESS,Sunnyside,,Open,QUEENS
16530,10/27/2013 10:59:00 PM,10/27/2013 11:30:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,INTERSECTION,,,Closed,MANHATTAN
16531,10/27/2013 10:58:07 PM,10/28/2013 02:48:49 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Club/Bar/Restaurant,11415,ADDRESS,KEW GARDENS,,Closed,QUEENS
16532,10/27/2013 10:56:19 PM,10/28/2013 11:11:37 AM,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,11372,ADDRESS,JACKSON HEIGHTS,,Closed,QUEENS
16533,10/27/2013 10:56:00 PM,10/28/2013 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,INTERSECTION,,,Closed,MANHATTAN
16534,10/27/2013 10:55:40 PM,10/27/2013 11:30:23 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11236,ADDRESS,BROOKLYN,,Closed,BROOKLYN
16535,10/27/2013 10:55:35 PM,10/27/2013 11:07:06 PM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11218,ADDRESS,BROOKLYN,,Closed,BROOKLYN
16536,10/27/2013 10:54:00 PM,,DOB,Department of Buildings,General Construction/Plumbing,Curb Cut/Driveway/Carport - Illegal,,11106,ADDRESS,Astoria,,Open,QUEENS
16537,10/27/2013 10:53:35 PM,10/27/2013 11:15:37 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10003,INTERSECTION,NEW YORK,,Closed,MANHATTAN
16538,10/27/2013 10:50:40 PM,10/28/2013 01:45:47 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11413,ADDRESS,SPRINGFIELD GARDENS,,Closed,QUEENS
16539,10/27/2013 10:49:12 PM,10/27/2013 11:08:12 PM,NYPD,New York City Police Department,Panhandling,,Store/Commercial,11372,ADDRESS,JACKSON HEIGHTS,,Closed,QUEENS
16540,10/27/2013 10:48:54 PM,,DOB,Department of Buildings,Elevator,Elevator - Defective/Not Working,,10458,ADDRESS,BRONX,,Open,BRONX
16541,10/27/2013 10:47:12 PM,10/27/2013 11:34:36 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11101,INTERSECTION,LONG ISLAND CITY,,Closed,QUEENS
16542,10/27/2013 10:47:00 PM,10/27/2013 11:15:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,INTERSECTION,,,Closed,MANHATTAN
16543,10/27/2013 10:46:00 PM,,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,10306,ADDRESS,STATEN ISLAND,,Open,STATEN ISLAND
16544,10/27/2013 10:45:00 PM,,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,11355,ADDRESS,Flushing,,Open,QUEENS
16545,10/27/2013 10:42:00 PM,10/28/2013 12:00:00 PM,DSNY,BCC - Staten Island,Missed Collection (All Materials),1R Missed Recycling-All Materials,Sidewalk,10312,ADDRESS,STATEN ISLAND,,Closed,STATEN ISLAND
16546,10/27/2013 10:40:58 PM,10/27/2013 11:02:52 PM,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,10023,ADDRESS,NEW YORK,,Closed,MANHATTAN
16547,10/27/2013 10:40:34 PM,10/27/2013 11:52:14 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10012,INTERSECTION,NEW YORK,,Closed,MANHATTAN
16548,10/27/2013 10:40:21 PM,10/27/2013 11:32:31 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11101,INTERSECTION,LONG ISLAND CITY,,Closed,QUEENS
16549,10/27/2013 10:39:33 PM,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11237,ADDRESS,BROOKLYN,,Open,BROOKLYN
16550,10/27/2013 10:38:59 PM,10/27/2013 11:37:43 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11368,INTERSECTION,CORONA,,Closed,QUEENS
16551,10/27/2013 10:35:24 PM,,DOB,Department of Buildings,Building/Use,Illegal. Commercial Use In Resident Zone,,11374,ADDRESS,Rego Park,,Open,QUEENS
16552,10/27/2013 10:35:00 PM,10/29/2013 04:03:00 PM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10314,INTERSECTION,STATEN ISLAND,,Closed,STATEN ISLAND
16553,10/27/2013 10:33:54 PM,10/28/2013 02:35:28 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11421,ADDRESS,WOODHAVEN,,Closed,QUEENS
16554,10/27/2013 10:32:59 PM,,DPR,Department of Parks and Recreation,Violation of Park Rules,Unsafe Use of Playground,Park,10033,,NEW YORK,,Open,MANHATTAN
16555,10/27/2013 10:32:09 PM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,10463,ADDRESS,BRONX,,Assigned,BRONX
16556,10/27/2013 10:32:04 PM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,10010,ADDRESS,NEW YORK,,Open,MANHATTAN
16557,10/27/2013 10:31:26 PM,10/28/2013 12:03:36 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11214,ADDRESS,BROOKLYN,,Closed,BROOKLYN
16558,10/27/2013 10:31:25 PM,10/28/2013 07:07:30 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11225,ADDRESS,BROOKLYN,,Closed,BROOKLYN
16559,10/27/2013 10:30:18 PM,,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11374,ADDRESS,Rego Park,,Open,QUEENS
16560,10/27/2013 10:30:15 PM,10/28/2013 01:13:29 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10470,ADDRESS,BRONX,,Closed,BRONX
16561,10/27/2013 10:29:18 PM,10/27/2013 11:08:10 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10018,ADDRESS,NEW YORK,,Closed,MANHATTAN
16562,10/27/2013 10:28:56 PM,10/28/2013 12:48:10 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10466,ADDRESS,BRONX,,Closed,BRONX
16563,10/27/2013 10:28:47 PM,10/28/2013 02:51:09 PM,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Park,11206,INTERSECTION,BROOKLYN,,Closed,BROOKLYN
16564,10/27/2013 10:27:45 PM,10/27/2013 11:34:35 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11101,INTERSECTION,LONG ISLAND CITY,,Closed,QUEENS
16565,10/27/2013 10:27:17 PM,10/27/2013 10:50:13 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10032,ADDRESS,NEW YORK,,Closed,MANHATTAN
16566,10/27/2013 10:26:24 PM,10/27/2013 11:08:11 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11355,ADDRESS,FLUSHING,,Closed,QUEENS
16567,10/27/2013 10:25:46 PM,10/27/2013 10:57:29 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11223,ADDRESS,BROOKLYN,,Closed,BROOKLYN
16568,10/27/2013 10:25:42 PM,10/29/2013 07:09:45 AM,DOF,Department of Finance,DOF Literature Request,Property Tax Exemption Application for Owners - English,,,,,,Closed,Unspecified
16569,10/27/2013 10:24:52 PM,10/27/2013 11:58:26 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10455,ADDRESS,BRONX,,Closed,BRONX
16570,10/27/2013 10:24:40 PM,10/28/2013 05:27:29 AM,NYPD,New York City Police Department,Noise - Park,Loud Talking,Park/Playground,11377,INTERSECTION,WOODSIDE,,Closed,QUEENS
16571,10/27/2013 10:24:00 PM,10/28/2013 10:25:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Ped Lamp,,,INTERSECTION,,,Closed,BRONX
16572,10/27/2013 10:23:53 PM,10/29/2013 01:53:30 PM,DCA,Department of Consumer Affairs,DCA / DOH New License Application Request,Food Service Establishment License,,,,,,Closed,Unspecified
16573,10/27/2013 10:23:24 PM,10/27/2013 10:41:47 PM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11204,ADDRESS,BROOKLYN,,Closed,BROOKLYN
16574,10/27/2013 10:22:29 PM,10/27/2013 11:16:46 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11201,ADDRESS,BROOKLYN,,Closed,BROOKLYN
16575,10/27/2013 10:22:00 PM,10/28/2013 01:35:13 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11215,ADDRESS,BROOKLYN,,Closed,BROOKLYN
16576,10/27/2013 10:21:30 PM,10/27/2013 11:37:43 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11368,INTERSECTION,CORONA,,Closed,QUEENS
16577,10/27/2013 10:21:22 PM,10/28/2013 07:21:13 AM,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Grating - Missing,Sidewalk,10314,ADDRESS,STATEN ISLAND,,Closed,STATEN ISLAND
16578,10/27/2013 10:20:43 PM,10/27/2013 11:25:08 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10468,ADDRESS,BRONX,,Closed,BRONX
16579,10/27/2013 10:20:37 PM,10/27/2013 11:28:16 PM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11374,ADDRESS,REGO PARK,,Closed,QUEENS
16580,10/27/2013 10:20:00 PM,,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10029,ADDRESS,NEW YORK,,Open,MANHATTAN
